Labeling proteomics;sample_id;drug;susceptibility_logAUC
79;2021125;Ruxolitinib;1
79;2021125;Clofarabine;0.68
79;2021125;Fedratinib;0.76
79;2021125;Eltanexor;0.84
79;2021125;Ibrutinib;1
79;2021125;Barasertib;0.657142857
79;2021125;Tofacitinib;1
79;2021125;Methotrexate;0.208333333
79;2021125;Midostaurin;0.846153846
79;2021125;Sorafenib;0.566666667
79;2021125;Entinostat;1
79;2021125;Selumetinib;0.6
79;2021125;Temsirolimus;0.875
79;2021125;Azacitidine;1
79;2021125;Fludarabine;0.352941176
119;2021126;Idarubicin;0.686486486
119;2021126;Venetoclax;0.026086957
119;2021126;Bortezomib;0.175438596
119;2021126;Birinapant;0.302752294
119;2021126;Cytarabine;0.571428571
119;2021126;Carfilzomib;0.806451613
119;2021126;Dasatinib;0.669565217
119;2021126;Dexamethasone;0.292035398
119;2021126;Calicheamicin;0.68
119;2021126;Doxorubicin;0.571428571
119;2021126;Etoposide;0.766990291
119;2021126;Gemcitabine;0.903225806
119;2021126;Navitoclax;0.612612613
119;2021126;Mitoxantrone;0.838709677
119;2021126;Panobinostat;0.098214286
119;2021126;Ponatinib;0.52293578
119;2021126;Selinexor;0.392857143
119;2021126;Sunitinib;0.833333333
119;2021126;Bosutinib;0.855769231
119;2021126;Vincristine;0.612612613
119;2021126;Daunorubicin;0.444444444
119;2021126;Vorinostat;0.5
119;2021126;Leucoginase;0.692307692
119;2021126;Idarubicin;0.621621622
119;2021126;Homoharringtonine;0.538461538
119;2021126;Dinaciclib;0.048076923
119;2021126;Topotecan;0.555555556
119;2021126;Trametinib;0.659793814
119;2021126;Idasanutlin;0.347826087
119;2021126;Decitabine;0.375
119;2021126;Prednisolone;0.5
119;2021126;Ruxolitinib;0.255102041
119;2021126;Clofarabine;0.24
119;2021126;Fedratinib;0.6
119;2021126;Eltanexor;0.08
119;2021126;Ibrutinib;1
119;2021126;Barasertib;0.371428571
119;2021126;Tofacitinib;0.428571429
119;2021126;Methotrexate;0.15625
119;2021126;Midostaurin;0.807692308
119;2021126;Sorafenib;0.533333333
119;2021126;Entinostat;0.222222222
119;2021126;Selumetinib;0.52
119;2021126;Temsirolimus;0.541666667
119;2021126;Azacitidine;0.608695652
119;2021126;Fludarabine;0.117647059
92;2021131;Idarubicin;0.545945946
92;2021131;Venetoclax;0.87826087
92;2021131;Bortezomib;1
92;2021131;Birinapant;1
92;2021131;Cytarabine;0.794642857
92;2021131;Carfilzomib;1
92;2021131;Dasatinib;1
92;2021131;Dexamethasone;0.619469027
92;2021131;Calicheamicin;0.88
92;2021131;Doxorubicin;0.848214286
92;2021131;Etoposide;0.699029126
92;2021131;Gemcitabine;0.64516129
92;2021131;Navitoclax;1
92;2021131;Mitoxantrone;0.548387097
92;2021131;Panobinostat;1
92;2021131;Ponatinib;1
92;2021131;Selinexor;0.616071429
92;2021131;Sunitinib;1
92;2021131;Bosutinib;1
92;2021131;Vincristine;1
92;2021131;Daunorubicin;0.888888889
92;2021131;Vorinostat;1
92;2021131;Leucoginase;1
47;2021021;Torin-1;1
47;2021021;Idarubicin;0.551351351
47;2021021;Bortezomib;0.157894737
47;2021021;Birinapant;0.559633028
47;2021021;Dexamethasone;0.796460177
47;2021021;Dinaciclib;0.240384615
47;2021021;Doxorubicin;0.875
47;2021021;Etoposide;0.815533981
47;2021021;Gemcitabine;1
47;2021021;Mitoxantrone;1
47;2021021;Panobinostat;0.517857143
47;2021021;Ruxolitinib;1
47;2021021;Selinexor;0.526785714
47;2021021;Sunitinib;0.766666667
47;2021021;Vincristine;0.774774775
47;2021021;Native Asparaginase;1
47;2021021;Dasatinib;0.530434783
47;2021021;Midostaurin;0.692307692
47;2021021;Docetaxel;0.777777778
47;2021021;Venetoclax;0.434782609
47;2021021;Cytarabine;0.517857143
47;2021021;Carfilzomib;0.64516129
47;2021021;Navitoclax;0.468468468
47;2021021;BVB808;0.894736842
47;2021021;Barasertib;1
47;2021021;Idarubicin;0.475675676
47;2021021;Homoharringtonine;0.884615385
47;2021021;Calicheamicin;0.76
47;2021021;Topotecan;0.777777778
47;2021021;Trametinib;0.845360825
47;2021021;Idasanutlin;0.739130435
47;2021021;Decitabine;0.333333333
47;2021021;Ponatinib;0.559633028
47;2021021;Clofarabine;0.96
47;2021021;Fedratinib;0.48
47;2021021;A-1210477;0.590909091
47;2021021;Ibrutinib;0.653846154
47;2021021;Methotrexate;1
47;2021021;Nelarabine;0.61682243
47;2021021;Carmustine;1
47;2021021;Entinostat;0.851851852
47;2021021;Selumetinib;1
47;2021021;Azacitidine;0.956521739
47;2021021;Temsirolimus;0.479166667
47;2021021;Cyclosporin;0.444444444
47;2021021;Entospletinib;1
47;2021021;Imatinib;1
47;2021021;Idarubicin;0.513513514
47;2021021;Alvocidib;0.363636364
47;2021021;A1331852;0.75
47;2021021;Trofosfamide;1
47;2021021;Nilotinib;1
47;2021021;Bosutinib;1
47;2021021;Sorafenib;0.466666667
47;2021021;Fludarabine;0.970588235
47;2021021;Amsacrine;0.863636364
47;2021021;Nelarabine;0.093457944
47;2021021;Ipatasertib;1
47;2021021;Ixazomib;0.181818182
47;2021021;Crenolanib;1
47;2021021;Ribociclib;0.681818182
47;2021021;Busulfan;0.681818182
47;2021021;Melphalan;0.652173913
47;2021021;Obatoclax;0.708333333
47;2021021;Thioguanine;1
47;2021021;Mercaptopurine;1
47;2021021;HSP-990;0.607142857
47;2021021;Quizartinib;1
47;2021021;THZ1;0.363636364
47;2021021;RG2833;0.833333333
47;2021021;Birabresib;1
47;2021021;Momelotinib;1
47;2021021;Idarubicin;0.589189189
47;2021021;Buparlisib;1
47;2021021;Delanzomib;0.285714286
47;2021021;Moxidectin;0.785714286
47;2021021;Givinostat;0.928571429
47;2021021;BI-2536;0.923076923
47;2021021;Eltanexor;0.56
47;2021021;AT9283;0.75
47;2021021;Mitomycin;0.857142857
47;2021021;Adavosertib;0.642857143
47;2021021;Cabozantinib;1
47;2021021;Mocetinostat;0.916666667
47;2021021;Palbociclib;1
47;2021021;Nelarabine;0.588785047
47;2021021;BMS-509744;1
47;2021021;AZD8055;1
47;2021021;iBET;0.727272727
47;2021021;AZD7762;0.916666667
47;2021021;Tirbanibulin;1
47;2021021;Dactolisib;0.75
47;2021021;AS-1842856;0.454545455
47;2021021;Ivermectin;0.5
47;2021021;Idarubicin;0.697297297
47;2021021;A-485;0.818181818
47;2021021;XL-228;0.818181818
47;2021021;MK-2206;0.5
47;2021021;NVP-2;1
47;2021021;Zelavespib;0.727272727
47;2021021;Mirdametinib;1
47;2021021;RAF-265;1
47;2021021;BSK805;0.818181818
47;2021021;Torkinib;1
47;2021021;BAY61-3606;0.9
47;2021021;Apabetalone;1
47;2021021;Nutlin-3;0.8
47;2021021;Linifanib;1
47;2021021;A1331852;0.770833333
47;2021021;A-1210477;0.545454545
47;2021021;Nexturastat A;0.5
47;2021021;CGP-60474;1
47;2021021;Luminespib;0.523809524
47;2021021;S-63845;0.1875
47;2021021;Olaparib;0.8
109;2021037;Idarubicin;0.037837838
109;2021037;Venetoclax;0.47826087
109;2021037;Bortezomib;0.026315789
109;2021037;Birinapant;0.082568807
109;2021037;Cytarabine;0.6875
109;2021037;Carfilzomib;0.419354839
109;2021037;Dasatinib;0.095652174
109;2021037;Dexamethasone;0.150442478
109;2021037;Calicheamicin;0.8
109;2021037;Doxorubicin;0.767857143
109;2021037;Etoposide;0.378640777
109;2021037;Gemcitabine;0.35483871
109;2021037;Navitoclax;0.036036036
109;2021037;Mitoxantrone;0.032258065
109;2021037;Panobinostat;0.794642857
109;2021037;Ponatinib;0.816513761
109;2021037;Selinexor;0.732142857
109;2021037;Sunitinib;0.5
109;2021037;Bosutinib;0.451923077
109;2021037;Vincristine;0.486486486
109;2021037;Daunorubicin;1
109;2021037;Vorinostat;0.375
109;2021037;Leucoginase;0.153846154
109;2021037;Idarubicin;0.102702703
109;2021037;Homoharringtonine;0.807692308
109;2021037;Dinaciclib;0.903846154
109;2021037;Topotecan;1
109;2021037;Trametinib;0.804123711
109;2021037;Idasanutlin;0.043478261
109;2021037;Decitabine;0.125
109;2021037;Prednisolone;0.25
109;2021037;Ruxolitinib;0.081632653
109;2021037;Clofarabine;0.04
109;2021037;Fedratinib;0.08
109;2021037;Eltanexor;0.92
109;2021037;Ibrutinib;0.038461538
109;2021037;Barasertib;0.028571429
109;2021037;Tofacitinib;0.142857143
109;2021037;Methotrexate;0.083333333
109;2021037;Midostaurin;0.423076923
109;2021037;Sorafenib;0.066666667
109;2021037;Entinostat;0.777777778
109;2021037;Selumetinib;1
109;2021037;Temsirolimus;1
109;2021037;Azacitidine;0.043478261
109;2021037;Fludarabine;0.147058824
109;2021037;Idarubicin;0.016216216
109;2021037;Alvocidib;0.045454545
109;2021037;Entospletinib;0.05
109;2021037;Trofosfamide;0.043478261
109;2021037;Nilotinib;0.009803922
109;2021037;Docetaxel;0.444444444
109;2021037;Imatinib;0.064516129
109;2021037;Carmustine;1
109;2021037;Cyclosporin;0.222222222
109;2021037;Amsacrine;0.954545455
109;2021037;Dovitinib;0.3
109;2021037;Ipatasertib;0.045454545
109;2021037;Ixazomib;1
109;2021037;Crenolanib;0.869565217
109;2021037;Ribociclib;0.954545455
109;2021037;Busulfan;1
109;2021037;Melphalan;0.130434783
109;2021037;Gilteritinib;0.75
109;2021037;Thioguanine;0.045454545
109;2021037;Mercaptopurine;0.045454545
109;2021037;HSP-990;0.357142857
109;2021037;Quizartinib;0.136363636
109;2021037;THZ1;1
109;2021037;Idarubicin;0.005405405
109;2021037;Buparlisib;0.142857143
109;2021037;Delanzomib;0.571428571
109;2021037;Moxidectin;0.642857143
109;2021037;Givinostat;0.357142857
109;2021037;Eprenetapopt;0.5
109;2021037;Regorafenib;0.333333333
109;2021037;Infigratinib;1
109;2021037;Momelotinib;0.071428571
109;2021037;Mitomycin;0.071428571
109;2021037;Adavosertib;0.214285714
109;2021037;Cabozantinib;0.083333333
109;2021037;Mocetinostat;0.75
109;2021037;Saracitinib;1
109;2021037;Palbociclib;0.083333333
109;2021037;Nelarabine;0.046728972
109;2021037;BMS-509744;0.111111111
109;2021037;AZD8055;0.071428571
109;2021037;Molibresib;0.333333333
109;2021037;A1331852;0.010416667
109;2021037;A-1210477;0.045454545
109;2021037;S-63845;0.3125
109;2021037;Verdinexor;0.333333333
125;2021041;Torin-1;0.136363636
125;2021041;Idarubicin;0.345945946
125;2021041;Bortezomib;0.754385965
125;2021041;Birinapant;0.651376147
125;2021041;Dexamethasone;0.203539823
125;2021041;Dinaciclib;0.538461538
125;2021041;Doxorubicin;0.410714286
125;2021041;Etoposide;0.359223301
125;2021041;Gemcitabine;0.516129032
125;2021041;Mitoxantrone;0.35483871
125;2021041;Panobinostat;0.017857143
125;2021041;Ruxolitinib;0.06122449
125;2021041;Selinexor;0.428571429
125;2021041;Sunitinib;0.933333333
125;2021041;Vincristine;0.585585586
125;2021041;Native Asparaginase;0.651162791
125;2021041;Dasatinib;0.191304348
125;2021041;Midostaurin;0.307692308
125;2021041;Docetaxel;0.555555556
125;2021041;Venetoclax;0.460869565
125;2021041;Cytarabine;0.375
125;2021041;Carfilzomib;0.903225806
125;2021041;Navitoclax;0.333333333
125;2021041;BVB808;0.578947368
125;2021041;Barasertib;0.314285714
125;2021041;Idarubicin;0.540540541
125;2021041;Homoharringtonine;0.384615385
125;2021041;Calicheamicin;0.44
125;2021041;Topotecan;0.444444444
125;2021041;Trametinib;0.690721649
125;2021041;Idasanutlin;0.217391304
125;2021041;Decitabine;0.75
125;2021041;Ponatinib;0.633027523
125;2021041;Clofarabine;0.6
125;2021041;Fedratinib;0.56
125;2021041;A-1210477;0.181818182
125;2021041;Ibrutinib;0.192307692
125;2021041;Methotrexate;1
125;2021041;Nelarabine;0.644859813
125;2021041;Carmustine;0.125
125;2021041;Entinostat;0.185185185
125;2021041;Selumetinib;1
125;2021041;Azacitidine;0.434782609
125;2021041;Temsirolimus;0.166666667
125;2021041;Cyclosporin;0.166666667
125;2021041;Entospletinib;0.1
125;2021041;Imatinib;0.387096774
125;2021041;Idarubicin;0.627027027
125;2021041;Alvocidib;0.772727273
125;2021041;A1331852;0.260416667
125;2021041;Trofosfamide;1
125;2021041;Nilotinib;1
125;2021041;Bosutinib;0.471153846
125;2021041;Sorafenib;0.1
125;2021041;Fludarabine;0.205882353
125;2021041;Amsacrine;0.363636364
125;2021041;Nelarabine;0.299065421
125;2021041;Ipatasertib;1
125;2021041;Ixazomib;0.954545455
125;2021041;Crenolanib;0.695652174
125;2021041;Ribociclib;0.090909091
125;2021041;Busulfan;0.045454545
125;2021041;Melphalan;0.47826087
125;2021041;Obatoclax;0.833333333
125;2021041;Thioguanine;0.409090909
125;2021041;Mercaptopurine;1
125;2021041;HSP-990;0.428571429
125;2021041;Quizartinib;1
125;2021041;THZ1;0.863636364
125;2021041;RG2833;0.25
125;2021041;Birabresib;0.25
125;2021041;Momelotinib;0.642857143
125;2021041;Idarubicin;0.156756757
125;2021041;Buparlisib;0.857142857
125;2021041;Delanzomib;0.928571429
125;2021041;Moxidectin;0.928571429
125;2021041;Givinostat;0.214285714
125;2021041;BI-2536;0.538461538
125;2021041;Eltanexor;0.48
125;2021041;AT9283;0.916666667
125;2021041;Mitomycin;0.5
125;2021041;Adavosertib;0.357142857
125;2021041;Cabozantinib;0.5
125;2021041;Mocetinostat;0.083333333
125;2021041;Palbociclib;0.583333333
125;2021041;Nelarabine;0.76635514
125;2021041;BMS-509744;0.833333333
125;2021041;AZD8055;0.571428571
125;2021041;iBET;0.363636364
125;2021041;AZD7762;0.5
125;2021041;Tirbanibulin;0.583333333
125;2021041;Dactolisib;0.666666667
87;2021045;Torin-1;1
87;2021045;Idarubicin;0.756756757
87;2021045;Bortezomib;0.394736842
87;2021045;Birinapant;0.009174312
87;2021045;Dexamethasone;1
87;2021045;Dinaciclib;0.192307692
87;2021045;Doxorubicin;0.928571429
87;2021045;Etoposide;1
87;2021045;Gemcitabine;1
87;2021045;Mitoxantrone;0.677419355
87;2021045;Panobinostat;0.642857143
87;2021045;Ruxolitinib;1
87;2021045;Selinexor;0.973214286
87;2021045;Sunitinib;0.7
87;2021045;Vincristine;0.540540541
87;2021045;Native Asparaginase;1
87;2021045;Dasatinib;0.652173913
87;2021045;Midostaurin;0.5
87;2021045;Docetaxel;1
87;2021045;Venetoclax;0.469565217
87;2021045;Cytarabine;0.705357143
87;2021045;Carfilzomib;0.741935484
87;2021045;Navitoclax;0.315315315
87;2021045;BVB808;0.315789474
87;2021045;Barasertib;1
87;2021045;Idarubicin;0.713513514
87;2021045;Homoharringtonine;0.846153846
87;2021045;Calicheamicin;0.92
87;2021045;Topotecan;0.62962963
87;2021045;Trametinib;0.81443299
87;2021045;Idasanutlin;0.782608696
87;2021045;Decitabine;0.625
87;2021045;Ponatinib;0.403669725
87;2021045;Clofarabine;1
87;2021045;Fedratinib;0.64
87;2021045;A-1210477;1
87;2021045;Ibrutinib;1
87;2021045;Methotrexate;1
87;2021045;Nelarabine;0.654205607
87;2021045;Carmustine;1
87;2021045;Entinostat;0.814814815
87;2021045;Selumetinib;0.56
87;2021045;Azacitidine;0.391304348
87;2021045;Temsirolimus;0.791666667
87;2021045;Cyclosporin;0.944444444
87;2021045;Entospletinib;1
87;2021045;Imatinib;0.838709677
87;2021045;Idarubicin;0.762162162
87;2021045;Alvocidib;0.318181818
87;2021045;A1331852;0.895833333
87;2021045;Trofosfamide;1
87;2021045;Nilotinib;1
87;2021045;Bosutinib;0.326923077
87;2021045;Sorafenib;1
87;2021045;Fludarabine;0.764705882
87;2021045;Amsacrine;0.909090909
87;2021045;Nelarabine;0.289719626
87;2021045;Ipatasertib;0.545454545
87;2021045;Ixazomib;0.636363636
87;2021045;Crenolanib;0.913043478
87;2021045;Ribociclib;0.863636364
87;2021045;Busulfan;1
87;2021045;Melphalan;1
87;2021045;Obatoclax;0.291666667
87;2021045;Thioguanine;1
87;2021045;Mercaptopurine;1
87;2021045;HSP-990;0.142857143
87;2021045;Quizartinib;0.363636364
87;2021045;THZ1;0.090909091
87;2021045;RG2833;1
87;2021045;Birabresib;0.666666667
87;2021045;Momelotinib;1
87;2021045;Idarubicin;0.772972973
87;2021045;Buparlisib;0.785714286
87;2021045;Delanzomib;0.857142857
87;2021045;Moxidectin;0.714285714
87;2021045;Givinostat;1
87;2021045;BI-2536;0.615384615
87;2021045;Eltanexor;0.8
87;2021045;AT9283;0.583333333
87;2021045;Mitomycin;1
87;2021045;Adavosertib;1
87;2021045;Cabozantinib;1
87;2021045;Mocetinostat;1
87;2021045;Palbociclib;0.833333333
87;2021045;Nelarabine;1
87;2021045;BMS-509744;0.777777778
87;2021045;AZD8055;1
87;2021045;iBET;0.181818182
87;2021045;AZD7762;0.583333333
87;2021045;Tirbanibulin;0.75
87;2021045;Dactolisib;0.583333333
87;2021045;AS-1842856;1
87;2021045;Ivermectin;0.4
87;2021045;Idarubicin;0.724324324
87;2021045;A-485;1
87;2021045;XL-228;0.727272727
87;2021045;MK-2206;0.4
87;2021045;NVP-2;0.333333333
87;2021045;Zelavespib;0.545454545
87;2021045;Mirdametinib;1
87;2021045;RAF-265;0.5
87;2021045;BSK805;0.727272727
87;2021045;Torkinib;1
87;2021045;BAY61-3606;0.7
87;2021045;Apabetalone;0.3
87;2021045;Nutlin-3;0.9
87;2021045;Linifanib;1
87;2021045;A1331852;0.8125
87;2021045;A-1210477;1
87;2021045;Nexturastat A;1
87;2021045;CGP-60474;1
87;2021045;Luminespib;0.380952381
87;2021045;S-63845;0.65
87;2021045;Olaparib;0.7
82;2021072;Idarubicin;0.237837838
82;2021072;Dasatinib;0.660869565
82;2021072;Ponatinib;0.788990826
82;2021072;Venetoclax;0.408695652
82;2021072;Navitoclax;0.567567568
82;2021072;Doxorubicin;0.482142857
82;2021072;Birinapant;1
82;2021072;Bortezomib;0.587719298
82;2021072;CB-103;1
82;2021072;Dexamethasone;1
82;2021072;Cytarabine;0.723214286
82;2021072;Etoposide;0.242718447
82;2021072;Methotrexate;1
82;2021072;Selinexor;0.785714286
82;2021072;Vincristine;0.846846847
82;2021072;Nilotinib;1
82;2021072;Temsirolimus;0.364583333
82;2021072;Bosutinib;0.567307692
82;2021072;Panobinostat;0.473214286
82;2021072;Trametinib;0.742268041
82;2021072;Ruxolitinib;1
82;2021072;Dinaciclib;0.721153846
82;2021072;A1331852;0.21875
82;2021072;S-63845;0.6875
82;2021072;Nelarabine;0.271028037
82;2021072;Native Asparaginase;0.279069767
95;2021082;Torin-1;1
95;2021082;Idarubicin;0.243243243
95;2021082;Bortezomib;0.403508772
95;2021082;Birinapant;0.486238532
95;2021082;Dexamethasone;0.469026549
95;2021082;Dinaciclib;0.471153846
95;2021082;Doxorubicin;0.580357143
95;2021082;Etoposide;0.59223301
95;2021082;Gemcitabine;0.580645161
95;2021082;Mitoxantrone;0.774193548
95;2021082;Panobinostat;0.125
95;2021082;Ruxolitinib;1
95;2021082;Selinexor;0.366071429
95;2021082;Sunitinib;0.966666667
95;2021082;Vincristine;0.315315315
95;2021082;Native Asparaginase;1
95;2021082;Dasatinib;0.67826087
95;2021082;Midostaurin;0.538461538
95;2021082;Docetaxel;0.388888889
95;2021082;Venetoclax;0.295652174
95;2021082;Cytarabine;0.535714286
95;2021082;Carfilzomib;0.516129032
95;2021082;Navitoclax;0.243243243
95;2021082;BVB808;0.789473684
95;2021082;Barasertib;1
95;2021082;Idarubicin;0.421621622
95;2021082;Homoharringtonine;0.5
95;2021082;Calicheamicin;0.32
95;2021082;Topotecan;0.481481481
95;2021082;Trametinib;0.618556701
95;2021082;Idasanutlin;0.391304348
95;2021082;Decitabine;1
95;2021082;Ponatinib;0.605504587
95;2021082;Clofarabine;0.88
95;2021082;Fedratinib;0.84
95;2021082;A-1210477;0.363636364
95;2021082;Ibrutinib;1
95;2021082;Methotrexate;1
95;2021082;Nelarabine;0.205607477
95;2021082;Carmustine;1
95;2021082;Entinostat;0.555555556
95;2021082;Selumetinib;0.24
95;2021082;Azacitidine;0.695652174
95;2021082;Temsirolimus;0.197916667
95;2021082;Cyclosporin;0.388888889
95;2021082;Entospletinib;1
95;2021082;Imatinib;0.612903226
95;2021082;Idarubicin;0.578378378
95;2021082;Alvocidib;0.818181818
95;2021082;A1331852;0.229166667
95;2021082;Trofosfamide;0.47826087
95;2021082;Nilotinib;1
95;2021082;Bosutinib;0.394230769
95;2021082;Sorafenib;0.266666667
95;2021082;Fludarabine;0.823529412
95;2021082;Amsacrine;0.727272727
95;2021082;Nelarabine;0.598130841
95;2021082;Ipatasertib;1
95;2021082;Ixazomib;0.772727273
95;2021082;Crenolanib;0.826086957
95;2021082;Ribociclib;0.409090909
95;2021082;Busulfan;0.5
95;2021082;Melphalan;0.565217391
95;2021082;Obatoclax;0.791666667
95;2021082;Thioguanine;1
95;2021082;Mercaptopurine;1
95;2021082;HSP-990;0.821428571
95;2021082;Quizartinib;1
95;2021082;THZ1;0.681818182
95;2021082;RG2833;0.583333333
95;2021082;Birabresib;0.916666667
95;2021082;Momelotinib;0.571428571
95;2021082;Idarubicin;0.691891892
95;2021082;Buparlisib;0.642857143
95;2021082;Delanzomib;1
95;2021082;Moxidectin;1
95;2021082;Givinostat;0.571428571
95;2021082;BI-2536;1
95;2021082;Eltanexor;0.2
95;2021082;AT9283;1
95;2021082;Mitomycin;0.928571429
95;2021082;Adavosertib;0.928571429
95;2021082;Cabozantinib;0.333333333
95;2021082;Mocetinostat;0.5
95;2021082;Palbociclib;0.666666667
95;2021082;Nelarabine;0.700934579
95;2021082;BMS-509744;0.611111111
95;2021082;AZD8055;1
95;2021082;iBET;1
95;2021082;AZD7762;0.75
95;2021082;Tirbanibulin;0.5
95;2021082;Dactolisib;1
95;2021082;AS-1842856;1
95;2021082;Ivermectin;0.6
95;2021082;Idarubicin;0.745945946
95;2021082;A-485;0.454545455
95;2021082;XL-228;0.909090909
95;2021082;MK-2206;0.8
95;2021082;NVP-2;1
95;2021082;Zelavespib;1
95;2021082;Mirdametinib;1
95;2021082;RAF-265;0.9
95;2021082;BSK805;1
95;2021082;Torkinib;1
95;2021082;BAY61-3606;0.8
95;2021082;Apabetalone;1
95;2021082;Nutlin-3;0.6
95;2021082;Linifanib;1
95;2021082;A1331852;0.572916667
95;2021082;A-1210477;1
95;2021082;Nexturastat A;0.3
95;2021082;CGP-60474;1
95;2021082;Luminespib;0.761904762
95;2021082;S-63845;0.4375
95;2021082;Olaparib;1
117;2021086;Idarubicin;0.859459459
117;2021086;Venetoclax;0.382608696
117;2021086;Bortezomib;0.114035088
117;2021086;Birinapant;0.376146789
117;2021086;Carfilzomib;0.290322581
117;2021086;Cytarabine;0.455357143
117;2021086;Dasatinib;0.243478261
117;2021086;Dexamethasone;0.743362832
117;2021086;Dinaciclib;0.201923077
117;2021086;Doxorubicin;0.696428571
117;2021086;Etoposide;0.786407767
117;2021086;Gemcitabine;0.677419355
117;2021086;Navitoclax;0.828828829
117;2021086;Mitoxantrone;0.806451613
117;2021086;Panobinostat;0.116071429
117;2021086;Ruxolitinib;0.12244898
117;2021086;Selinexor;0.625
117;2021086;Sunitinib;0.4
117;2021086;Bosutinib;0.788461538
117;2021086;Vincristine;0.234234234
117;2021086;Erwinase;0.4
117;2021086;Native Asparaginase;0.337209302
117;2021086;Leucoginase;0.384615385
117;2021086;Idarubicin;0.924324324
117;2021086;Homoharringtonine;0.730769231
117;2021086;Calicheamicin;0.28
117;2021086;Topotecan;0.740740741
117;2021086;Trametinib;0.309278351
117;2021086;Idasanutlin;1
117;2021086;Decitabine;0.541666667
117;2021086;Entospletinib;1
117;2021086;Ponatinib;0.128440367
117;2021086;Clofarabine;0.44
117;2021086;Fedratinib;0.68
117;2021086;Torin-1;1
117;2021086;Ibrutinib;1
117;2021086;Barasertib;1
117;2021086;BVB808;0.368421053
117;2021086;Methotrexate;1
117;2021086;Midostaurin;0.576923077
117;2021086;Sorafenib;1
117;2021086;Entinostat;0.62962963
117;2021086;Selumetinib;0.16
117;2021086;Azacitidine;0.739130435
117;2021086;Temsirolimus;0.802083333
117;2021086;Fludarabine;0.411764706
117;2021086;Imatinib;0.419354839
117;2021086;Idarubicin;0.913513514
117;2021086;Alvocidib;0.909090909
117;2021086;A1331852;0.854166667
117;2021086;Trofosfamide;1
117;2021086;Nilotinib;0.166666667
117;2021086;Bosutinib;0.557692308
117;2021086;Sorafenib;0.166666667
117;2021086;Fludarabine;0.323529412
117;2021086;Amsacrine;1
117;2021086;Nelarabine;0.177570093
117;2021086;Ipatasertib;1
117;2021086;Ixazomib;0.227272727
117;2021086;Crenolanib;0.565217391
117;2021086;Ribociclib;0.772727273
117;2021086;Busulfan;0.227272727
117;2021086;Melphalan;0.869565217
117;2021086;Obatoclax;0.333333333
117;2021086;Thioguanine;0.681818182
117;2021086;Mercaptopurine;1
117;2021086;HSP-990;0.642857143
117;2021086;Quizartinib;1
117;2021086;THZ1;0.409090909
117;2021086;RG2833;0.75
117;2021086;Birabresib;0.583333333
117;2021086;Momelotinib;1
117;2021086;Idarubicin;0.4
117;2021086;Buparlisib;0.5
117;2021086;Delanzomib;0.785714286
117;2021086;Moxidectin;0.5
117;2021086;Givinostat;0.785714286
117;2021086;BI-2536;0.692307692
117;2021086;Eltanexor;0.72
117;2021086;AT9283;0.833333333
117;2021086;Mitomycin;0.714285714
117;2021086;Adavosertib;0.571428571
117;2021086;Cabozantinib;0.583333333
117;2021086;Mocetinostat;0.666666667
117;2021086;Palbociclib;0.5
117;2021086;Nelarabine;0.570093458
117;2021086;BMS-509744;0.666666667
117;2021086;AZD8055;1
117;2021086;iBET;0.636363636
117;2021086;AZD7762;0.833333333
117;2021086;Tirbanibulin;0.916666667
117;2021086;Dactolisib;1
117;2021086;Idarubicin;0.427027027
117;2021086;XL-228;0.545454545
117;2021086;Ivermectin;1
117;2021086;MK-2206;1
117;2021086;A-485;0.545454545
117;2021086;AS-1842856;0.181818182
117;2021086;NVP-2;1
117;2021086;Zelavespib;0.818181818
117;2021086;Mirdametinib;1
117;2021086;RAF-265;0.8
117;2021086;BSK805;0.636363636
117;2021086;Torkinib;1
117;2021086;BAY61-3606;0.5
117;2021086;Apabetalone;1
117;2021086;Nutlin-3;1
117;2021086;Linifanib;1
117;2021086;A1331852;0.864583333
117;2021086;A-1210477;1
117;2021086;Nexturastat A;0.7
117;2021086;CGP-60474;1
117;2021086;Luminespib;0.666666667
117;2021086;S-63845;1
117;2021086;Olaparib;1
123;2021088;Idarubicin;0.124324324
123;2021088;Venetoclax;0.252173913
123;2021088;Bortezomib;0.043859649
123;2021088;Birinapant;0.128440367
123;2021088;Carfilzomib;0.129032258
123;2021088;Cytarabine;0.089285714
123;2021088;Dasatinib;0.591304348
123;2021088;Dexamethasone;0.849557522
123;2021088;Dinaciclib;0.163461538
123;2021088;Doxorubicin;0.151785714
123;2021088;Etoposide;0.300970874
123;2021088;Gemcitabine;0.322580645
123;2021088;Navitoclax;0.279279279
123;2021088;Mitoxantrone;0.483870968
123;2021088;Panobinostat;0.107142857
123;2021088;Ruxolitinib;0.193877551
123;2021088;Selinexor;0.580357143
123;2021088;Sunitinib;0.666666667
123;2021088;Bosutinib;0.346153846
123;2021088;Vincristine;0.216216216
123;2021088;Erwinase;0.8
123;2021088;Native Asparaginase;0.360465116
123;2021088;Leucoginase;0.461538462
123;2021088;Idarubicin;0.064864865
123;2021088;Homoharringtonine;0.269230769
123;2021088;Calicheamicin;1
123;2021088;Topotecan;0.296296296
123;2021088;Trametinib;0.278350515
123;2021088;Idasanutlin;0.173913043
123;2021088;Decitabine;0.291666667
123;2021088;Entospletinib;0.45
123;2021088;Ponatinib;0.082568807
123;2021088;Clofarabine;0.48
